names,ratings,locations,latitude,longitude
WA-2!,5.0,1795 Powell Street,49.269969,-123.109623
La Taqueria Food Truck,5.0,,49.269969,-123.109623
Convivial Cafe and Bakery,5.0,680A Leg In Boot Square,49.269969,-123.109623
7 Days Coffee,5.0,920 Beatty Street,49.269969,-123.109623
Smithe Salad,4.5,191 Smithe Street,49.269969,-123.109623
Uno Gelato,4.5,601 Stamps Landing,49.269969,-123.109623
Passione Gelato,4.5,55 Smithe Street,49.269969,-123.109623
Blaze Gourmet Burgers,4.5,43 E 5th Avenue,49.269969,-123.109623
Pizzamia Gourmet Pizza Bar,4.5,407 W Broadway,49.269969,-123.109623
Ignite Pizzeria,4.5,987 Mainland Street,49.269969,-123.109623
Sweet Spot,4.5,1178 Marinaside Crescent,49.269969,-123.109623
Le Petit Belge,4.5,1007 Main Street,49.269969,-123.109623
Lumiere Cafe,4.5,521 West Broadway,49.269969,-123.109623
Obanhmi,4.5,1239 Pacific Boulevard,49.269969,-123.109623
Honolulu Coffee,4.5,97 West 2nd Avenue,49.269969,-123.109623
Rolling Cashew,4.5,401 Industrial Avenue,49.269969,-123.109623
Cilantro Indian Cuisine,4.5,189 W Broadway,49.269969,-123.109623
Superbaba,4.5,2419 Main St,49.269969,-123.109623
93 Coffee,5.0,1789 Comox Street,49.287528,-123.142139
Cardero Cafe,5.0,1105 Davie St,49.287528,-123.142139
Arike Restaurant,5.0,1725 Davie St,49.287528,-123.142139
Vancouver Seawall,5.0,,49.287528,-123.142139
Ssong's Hotdog,5.0,795 Jervis Street,49.287528,-123.142139
Big Bang Sushi,5.0,1103 Denman St,49.287528,-123.142139
Trees Cheesecake & Organic Coffee,5.0,130-1160 Davie Street,49.287528,-123.142139
Keto Caveman Davie,5.0,1230 Davie Street,49.287528,-123.142139
English Bay Beach Park,4.5,1700 Beach Avenue,49.287528,-123.142139
Yasma,4.5,550 Denman Street,49.287528,-123.142139
Tom Sushi,4.5,1175 Davie St,49.287528,-123.142139
Noah's Cafe,4.5,1096 Denman Street,49.287528,-123.142139
Davie Village Bakery,4.5,1216 Davie Street,49.287528,-123.142139
The Red Accordion,4.5,1616 Alberni Street,49.287528,-123.142139
Pho 37,4.5,1578 Robson Street,49.287528,-123.142139
theKhaykery,4.5,1610 Robson Street,49.287528,-123.142139
Al-Hadbah Donair,4.5,1610 Robson St,49.287528,-123.142139
Good Dogs Plant Foods,4.5,1331 Robson Street,49.287528,-123.142139
Ofra’s Kitchen,4.5,1088 Denman Street,49.287528,-123.142139
Frying Pan,4.5,1101 Denman Street,49.287528,-123.142139
93 Coffee,5.0,1789 Comox Street,49.28803,-123.142135
Cardero Cafe,5.0,1105 Davie St,49.28803,-123.142135
Arike Restaurant,5.0,1725 Davie St,49.28803,-123.142135
Vancouver Seawall,5.0,,49.28803,-123.142135
Ssong's Hotdog,5.0,795 Jervis Street,49.28803,-123.142135
Big Bang Sushi,5.0,1103 Denman St,49.28803,-123.142135
Trees Cheesecake & Organic Coffee,5.0,130-1160 Davie Street,49.28803,-123.142135
Keto Caveman Davie,5.0,1230 Davie Street,49.28803,-123.142135
English Bay Beach Park,4.5,1700 Beach Avenue,49.28803,-123.142135
Yasma,4.5,550 Denman Street,49.28803,-123.142135
Tom Sushi,4.5,1175 Davie St,49.28803,-123.142135
Noah's Cafe,4.5,1096 Denman Street,49.28803,-123.142135
Davie Village Bakery,4.5,1216 Davie Street,49.28803,-123.142135
The Red Accordion,4.5,1616 Alberni Street,49.28803,-123.142135
Pho 37,4.5,1578 Robson Street,49.28803,-123.142135
theKhaykery,4.5,1610 Robson Street,49.28803,-123.142135
Al-Hadbah Donair,4.5,1610 Robson St,49.28803,-123.142135
Good Dogs Plant Foods,4.5,1331 Robson Street,49.28803,-123.142135
Ofra’s Kitchen,4.5,1088 Denman Street,49.28803,-123.142135
Frying Pan,4.5,1101 Denman Street,49.28803,-123.142135
The Golden Horn Turkish Bakery & Cafe,5.0,2857 Cambie Street,49.259579,-123.114769
WA-2!,5.0,1795 Powell Street,49.259579,-123.114769
La Taqueria Food Truck,5.0,,49.259579,-123.114769
Convivial Cafe and Bakery,5.0,680A Leg In Boot Square,49.259579,-123.114769
Mount Pleasant Park,5.0,3161 Ontario Street,49.259579,-123.114769
Blaze Gourmet Burgers,4.5,43 E 5th Avenue,49.259579,-123.114769
Pizzamia Gourmet Pizza Bar,4.5,407 W Broadway,49.259579,-123.114769
Lumiere Cafe,4.5,521 West Broadway,49.259579,-123.114769
Rolling Cashew,4.5,401 Industrial Avenue,49.259579,-123.114769
Hot Cha Cafe,4.5,3306 Cambie Street,49.259579,-123.114769
Saucin Staples,4.5,1073 W Broadway,49.259579,-123.114769
Cilantro Indian Cuisine,4.5,189 W Broadway,49.259579,-123.114769
Johnny’s On Oak,4.5,3838 Oak Street,49.259579,-123.114769
Superbaba,4.5,2419 Main St,49.259579,-123.114769
Deja Brew,4.5,943 W Broadway,49.259579,-123.114769
The Mighty Oak,4.5,198 W 18th Avenue,49.259579,-123.114769
Suyo Modern Peruvian,4.5,3475 Main Street,49.259579,-123.114769
River's Sushi,5.0,678 W Broadway,49.259579,-123.114769
Paper Cone Desserts,4.5,3623 Main Street,49.259579,-123.114769
Farm Ventures,5.0,713 Sullivan Road,49.259579,-123.114769
93 Coffee,5.0,1789 Comox Street,49.2890705989865,-123.138407369468
Cardero Cafe,5.0,1105 Davie St,49.2890705989865,-123.138407369468
Arike Restaurant,5.0,1725 Davie St,49.2890705989865,-123.138407369468
Vancouver Seawall,5.0,,49.2890705989865,-123.138407369468
Ssong's Hotdog,5.0,795 Jervis Street,49.2890705989865,-123.138407369468
Stanley Park,5.0,1166 Stanley Park Drive,49.2890705989865,-123.138407369468
Big Bang Sushi,5.0,1103 Denman St,49.2890705989865,-123.138407369468
Trees Cheesecake & Organic Coffee,5.0,130-1160 Davie Street,49.2890705989865,-123.138407369468
Keto Caveman Davie,5.0,1230 Davie Street,49.2890705989865,-123.138407369468
English Bay Beach Park,4.5,1700 Beach Avenue,49.2890705989865,-123.138407369468
Starbucks,4.5,1088 Burrard Street,49.2890705989865,-123.138407369468
Yasma,4.5,550 Denman Street,49.2890705989865,-123.138407369468
Tom Sushi,4.5,1175 Davie St,49.2890705989865,-123.138407369468
Noah's Cafe,4.5,1096 Denman Street,49.2890705989865,-123.138407369468
Davie Village Bakery,4.5,1216 Davie Street,49.2890705989865,-123.138407369468
Movies in the Park,4.5,Stanley Park Dr,49.2890705989865,-123.138407369468
The Red Accordion,4.5,1616 Alberni Street,49.2890705989865,-123.138407369468
Pho 37,4.5,1578 Robson Street,49.2890705989865,-123.138407369468
Trish Juice,4.5,981 Hornby Street,49.2890705989865,-123.138407369468
theKhaykery,4.5,1610 Robson Street,49.2890705989865,-123.138407369468
Marine Building,5.0,355 Burrard St,49.287782,-123.12395
Cardero Cafe,5.0,1105 Davie St,49.287782,-123.12395
Vancouver Seawall,5.0,,49.287782,-123.12395
Ssong's Hotdog,5.0,795 Jervis Street,49.287782,-123.12395
The Magnet,5.0,309 W Pender Street,49.287782,-123.12395
Social Crust,5.0,335 W Pender St,49.287782,-123.12395
Rainbow Park,5.0,872 Richards Street,49.287782,-123.12395
Jack Poole Plaza,5.0,1055 Canada Place,49.287782,-123.12395
Trees Cheesecake & Organic Coffee,5.0,130-1160 Davie Street,49.287782,-123.12395
Keto Caveman Davie,5.0,1230 Davie Street,49.287782,-123.12395
Incognito Coffee,4.5,843 Seymour Street,49.287782,-123.12395
VAN CHA,4.5,433 Hornby Street,49.287782,-123.12395
Starbucks,4.5,1088 Burrard Street,49.287782,-123.12395
Le Parfait,4.5,812 Homer Street,49.287782,-123.12395
Yasma,4.5,550 Denman Street,49.287782,-123.12395
Tom Sushi,4.5,1175 Davie St,49.287782,-123.12395
Davie Village Bakery,4.5,1216 Davie Street,49.287782,-123.12395
Amante Bakery,4.5,590 Robson St,49.287782,-123.12395
Curry Hut Indian Bistro,4.5,445 Howe Street,49.287782,-123.12395
The Red Accordion,4.5,1616 Alberni Street,49.287782,-123.12395
Marine Building,5.0,355 Burrard St,49.28512,-123.11242
Manoush'eh,5.0,620 Davie Street,49.28512,-123.11242
The Magnet,5.0,309 W Pender Street,49.28512,-123.11242
Sooda Korean BBQ,5.0,60 West Cordova Street,49.28512,-123.11242
Robba Da Matti,5.0,12 Powell St,49.28512,-123.11242
Social Crust,5.0,335 W Pender St,49.28512,-123.11242
Rainbow Park,5.0,872 Richards Street,49.28512,-123.11242
Jack Poole Plaza,5.0,1055 Canada Place,49.28512,-123.11242
West Hotel & Bar,5.0,488 Carrall St,49.28512,-123.11242
Say Hello Sweets,5.0,620 Quebec Street,49.28512,-123.11242
7 Days Coffee,5.0,920 Beatty Street,49.28512,-123.11242
Smithe Salad,4.5,191 Smithe Street,49.28512,-123.11242
Incognito Coffee,4.5,843 Seymour Street,49.28512,-123.11242
VAN CHA,4.5,433 Hornby Street,49.28512,-123.11242
Le Parfait,4.5,812 Homer Street,49.28512,-123.11242
Tekkaba,4.5,68 E Cordova Street,49.28512,-123.11242
Ignite Pizzeria,4.5,987 Mainland Street,49.28512,-123.11242
Hoduya,4.5,86 Keefer Place,49.28512,-123.11242
Amante Bakery,4.5,590 Robson St,49.28512,-123.11242
Aiyaohno Cafe,4.5,425 Carrall Street,49.28512,-123.11242
Quilchena Off-leash Dog Park,4.5,33rd and Pine Crescent,49.247854,-123.153422
Arbutus Greenway,4.5,West King Edward Avenue,49.247854,-123.153422
Starbucks,4.0,4635 Arbutus Street,49.247854,-123.153422
Arbutus Village Park,5.0,4202 Valley Drive,49.247854,-123.153422
Trim & Healthy,5.0,Haggard Street,49.247854,-123.153422
Angus Park,5.0,3600 Angus Drive,49.247854,-123.153422
Trafalgar Park,5.0,2610 W 23rd Avenue,49.247854,-123.153422
Nectar's Coffee Shop,4.0,4255 Arbutus Street,49.247854,-123.153422
Quilchena Park,3.0,4590 Magnolia Street,49.247854,-123.153422
Finest At Sea Seafood Boutique,3.0,4675 Arbutus Street,49.247854,-123.153422
Prince of Wales Park,4.0,4780 Haggart Street,49.247854,-123.153422
Grab N Go,5.0,1207 Hamilton Street,49.265939,-123.1129
The Golden Horn Turkish Bakery & Cafe,5.0,2857 Cambie Street,49.265939,-123.1129
WA-2!,5.0,1795 Powell Street,49.265939,-123.1129
La Taqueria Food Truck,5.0,,49.265939,-123.1129
Convivial Cafe and Bakery,5.0,680A Leg In Boot Square,49.265939,-123.1129
Mount Pleasant Park,5.0,3161 Ontario Street,49.265939,-123.1129
Uno Gelato,4.5,601 Stamps Landing,49.265939,-123.1129
Blaze Gourmet Burgers,4.5,43 E 5th Avenue,49.265939,-123.1129
Pizzamia Gourmet Pizza Bar,4.5,407 W Broadway,49.265939,-123.1129
Sweet Spot,4.5,1178 Marinaside Crescent,49.265939,-123.1129
Lumiere Cafe,4.5,521 West Broadway,49.265939,-123.1129
Obanhmi,4.5,1239 Pacific Boulevard,49.265939,-123.1129
Honolulu Coffee,4.5,97 West 2nd Avenue,49.265939,-123.1129
Rolling Cashew,4.5,401 Industrial Avenue,49.265939,-123.1129
Cilantro Indian Cuisine,4.5,189 W Broadway,49.265939,-123.1129
Superbaba,4.5,2419 Main St,49.265939,-123.1129
Deja Brew,4.5,943 W Broadway,49.265939,-123.1129
David Lam Park,4.5,1300 Pacific Blvd,49.265939,-123.1129
River's Sushi,5.0,678 W Broadway,49.265939,-123.1129
Frostbites Shave Ice,5.0,,49.265939,-123.1129
Cookies of Course,5.0,,49.261122,-123.097571
Camion Cafe,5.0,,49.261122,-123.097571
Mount Pleasant Park,5.0,3161 Ontario Street,49.261122,-123.097571
Blaze Gourmet Burgers,4.5,43 E 5th Avenue,49.261122,-123.097571
L'atelier Patisserie,4.5,599 East Broadway,49.261122,-123.097571
Honolulu Coffee,4.5,97 West 2nd Avenue,49.261122,-123.097571
Rolling Cashew,4.5,401 Industrial Avenue,49.261122,-123.097571
Cilantro Indian Cuisine,4.5,189 W Broadway,49.261122,-123.097571
Superbaba,4.5,2419 Main St,49.261122,-123.097571
The Mighty Oak,4.5,198 W 18th Avenue,49.261122,-123.097571
Suyo Modern Peruvian,4.5,3475 Main Street,49.261122,-123.097571
Paper Cone Desserts,4.5,3623 Main Street,49.261122,-123.097571
Frostbites Shave Ice,5.0,,49.261122,-123.097571
The Watson,5.0,3080 Main Street,49.261122,-123.097571
Dog Meister,5.0,2949 Main Street,49.261122,-123.097571
Taco Nori Sushi Tacos,4.5,,49.261122,-123.097571
Zarak By Afghan Kitchen,4.5,2102 Main Street,49.261122,-123.097571
Jonathan Rogers Park,4.5,110 7 Avenue W,49.261122,-123.097571
Sushi Hil,4.5,3330 Main Street,49.261122,-123.097571
Cafe Tica,4.5,2408 Alberta Street,49.261122,-123.097571
Grab N Go,5.0,1207 Hamilton Street,49.267725,-123.11311
Okeya Kyujiro,5.0,1038 Mainland Street,49.267725,-123.11311
The Golden Horn Turkish Bakery & Cafe,5.0,2857 Cambie Street,49.267725,-123.11311
WA-2!,5.0,1795 Powell Street,49.267725,-123.11311
Manoush'eh,5.0,620 Davie Street,49.267725,-123.11311
La Taqueria Food Truck,5.0,,49.267725,-123.11311
Convivial Cafe and Bakery,5.0,680A Leg In Boot Square,49.267725,-123.11311
7 Days Coffee,5.0,920 Beatty Street,49.267725,-123.11311
Uno Gelato,4.5,601 Stamps Landing,49.267725,-123.11311
Passione Gelato,4.5,55 Smithe Street,49.267725,-123.11311
Blaze Gourmet Burgers,4.5,43 E 5th Avenue,49.267725,-123.11311
Pizzamia Gourmet Pizza Bar,4.5,407 W Broadway,49.267725,-123.11311
Sweet Spot,4.5,1178 Marinaside Crescent,49.267725,-123.11311
Le Petit Belge,4.5,1007 Main Street,49.267725,-123.11311
Lumiere Cafe,4.5,521 West Broadway,49.267725,-123.11311
Obanhmi,4.5,1239 Pacific Boulevard,49.267725,-123.11311
Honolulu Coffee,4.5,97 West 2nd Avenue,49.267725,-123.11311
Rolling Cashew,4.5,401 Industrial Avenue,49.267725,-123.11311
Cilantro Indian Cuisine,4.5,189 W Broadway,49.267725,-123.11311
Happy Noodle House,4.5,630 Davie Street,49.267725,-123.11311
Camion Cafe,5.0,,49.245135,-123.116098
Starbucks,4.5,BC Children's Hospital,49.245135,-123.116098
Johnny’s On Oak,4.5,3838 Oak Street,49.245135,-123.116098
VanDusen Botanical Garden,4.5,5251 Oak Street,49.245135,-123.116098
Bloedel Conservatory,4.5,4600 Cambie Street,49.245135,-123.116098
Queen Elizabeth Park,4.5,4600 Cambie Street,49.245135,-123.116098
The Praguery,4.5,1000-7899 Templeton Station Rd,49.245135,-123.116098
Douglas Park,4.0,801 West 22nd Avenue,49.245135,-123.116098
Oak Meadows,4.5,899 West 37th,49.245135,-123.116098
Seasons In the Park,4.0,Queen Elizabeth Park,49.245135,-123.116098
Tonton Sushi,4.0,4018 Cambie Street,49.245135,-123.116098
Braemar Park,5.0,895 W 27 Avenue,49.245135,-123.116098
Vancouver Mycological Society,5.0,c/o Van Dusen Botanical Gardens Floral Hall,49.245135,-123.116098
Riley Park,4.0,50 E 30th Avenue,49.245135,-123.116098
Pretty Good Sandwiches,5.0,50 E 30th Avenue and Ontario Street,49.245135,-123.116098
Landmark Hotpot House,4.0,4023 Cambie Street,49.245135,-123.116098
Sushi 7,4.0,3488 Cambie Street,49.245135,-123.116098
Pallet Coffee Roasters,3.5,W 22nd Ave,49.245135,-123.116098
The Praguery,3.5,909 W Cordova Street,49.245135,-123.116098
Queen Elizabeth Park Pitch & Putt,3.5,Queen Elizabeth Park,49.245135,-123.116098
Grab N Go,5.0,1207 Hamilton Street,49.274232,-123.129998
That’s It Cafe,5.0,1612 West 1st Avenue,49.274232,-123.129998
Parker Rooftop,5.0,1379 Howe Street,49.274232,-123.129998
Okeya Kyujiro,5.0,1038 Mainland Street,49.274232,-123.129998
Sake Dining Hashigo,5.0,1265 Granville St,49.274232,-123.129998
Cardero Cafe,5.0,1105 Davie St,49.274232,-123.129998
inBtwn Cafe,5.0,1625 Hornby Street,49.274232,-123.129998
Manoush'eh,5.0,620 Davie Street,49.274232,-123.129998
Number E Food,5.0,1308 Burrard Street,49.274232,-123.129998
Rainbow Park,5.0,872 Richards Street,49.274232,-123.129998
George Wainborn Park,5.0,450 Beach Crescent,49.274232,-123.129998
Convivial Cafe and Bakery,5.0,680A Leg In Boot Square,49.274232,-123.129998
Trees Cheesecake & Organic Coffee,5.0,130-1160 Davie Street,49.274232,-123.129998
Keto Caveman Davie,5.0,1230 Davie Street,49.274232,-123.129998
Tru Cafe,5.0,1500 West 2nd Avenue,49.274232,-123.129998
Smithe Salad,4.5,191 Smithe Street,49.274232,-123.129998
Incognito Coffee,4.5,843 Seymour Street,49.274232,-123.129998
Uno Gelato,4.5,601 Stamps Landing,49.274232,-123.129998
Starbucks,4.5,1088 Burrard Street,49.274232,-123.129998
Le Parfait,4.5,812 Homer Street,49.274232,-123.129998
Vegan Shoku Japanese Restaurant,4.5,2260 W 41st Avenue,49.238105,-123.154966
Castella Cheese Tart,4.5,2184 W 41st Avenue,49.238105,-123.154966
Sweet E's Pastries And Sweets,4.5,2032 West 41st Avenue,49.238105,-123.154966
Steam Tea House,4.5,2091 West 43rd Avenue,49.238105,-123.154966
Legato Tea and Coffee,4.5,2299 W 41st Avenue,49.238105,-123.154966
Sushi Bar Ajisai,4.0,2081 West 42nd Avenue,49.238105,-123.154966
Sushi time,4.0,5351 West Blvd,49.238105,-123.154966
Quilchena Off-leash Dog Park,4.5,33rd and Pine Crescent,49.238105,-123.154966
Yifang Fruit Tea Kerrisdale,4.0,2112 W41st Avenue,49.238105,-123.154966
Southern Delicacy,4.0,6055 West Blvd,49.238105,-123.154966
Kokoro Tokyo Mazesoba,4.0,2285 W 41st Avenue,49.238105,-123.154966
Moore's Bakery & Delicatessen,4.0,2128 41st Avenue W,49.238105,-123.154966
Barra 41,4.0,2407 West 41st Avenue,49.238105,-123.154966
Khao Thai By Legato,4.0,2248 W 41st Avenue,49.238105,-123.154966
Nana's Green Tea,4.0,2135 W 41st Avenue,49.238105,-123.154966
41 Noodle & Rice Pot House,4.0,2279 West 41st Avenue,49.238105,-123.154966
Starbucks,4.0,4635 Arbutus Street,49.238105,-123.154966
Homeslice Cafe & Bakery,5.0,5335 W Boulevard,49.238105,-123.154966
Saint Germain Bakery,4.0,2319 W 41st Ave,49.238105,-123.154966
Trim & Healthy,5.0,Haggard Street,49.238105,-123.154966
Starbucks,4.5,BC Children's Hospital,49.246243,-123.124373
Johnny’s On Oak,4.5,3838 Oak Street,49.246243,-123.124373
VanDusen Botanical Garden,4.5,5251 Oak Street,49.246243,-123.124373
Bloedel Conservatory,4.5,4600 Cambie Street,49.246243,-123.124373
Queen Elizabeth Park,4.5,4600 Cambie Street,49.246243,-123.124373
Lemonade Gluten Free Bakery,4.5,3385 Cambie Street,49.246243,-123.124373
Rain or Shine Ice Cream,4.5,3382 Cambie Street,49.246243,-123.124373
Douglas Park,4.0,801 West 22nd Avenue,49.246243,-123.124373
Oak Meadows,4.5,899 West 37th,49.246243,-123.124373
Seasons In the Park,4.0,Queen Elizabeth Park,49.246243,-123.124373
Tonton Sushi,4.0,4018 Cambie Street,49.246243,-123.124373
Braemar Park,5.0,895 W 27 Avenue,49.246243,-123.124373
Baja Racing,4.0,3364 Cambie Street,49.246243,-123.124373
Vancouver Mycological Society,5.0,c/o Van Dusen Botanical Gardens Floral Hall,49.246243,-123.124373
Devonshire Park,5.0,1250 Devonshire Crescent,49.246243,-123.124373
Black Walnut,5.0,3456 Cambie Street,49.246243,-123.124373
Monsoon Indian Restaurant,4.0,3466 Cambie Street,49.246243,-123.124373
Landmark Hotpot House,4.0,4023 Cambie Street,49.246243,-123.124373
Sushi 7,4.0,3488 Cambie Street,49.246243,-123.124373
JJ Bean Coffee Roasters,4.0,3399 Cambie Street,49.246243,-123.124373
Sweet Thea Bakery,5.0,4305 Main St,49.249722,-123.104991
Camion Cafe,5.0,,49.249722,-123.104991
Mount Pleasant Park,5.0,3161 Ontario Street,49.249722,-123.104991
Ramen Kounotori,4.5,3950 Main Street,49.249722,-123.104991
Hot Cha Cafe,4.5,3306 Cambie Street,49.249722,-123.104991
BBQ Chicken,4.5,4470 Main Street,49.249722,-123.104991
The Mighty Oak,4.5,198 W 18th Avenue,49.249722,-123.104991
Suyo Modern Peruvian,4.5,3475 Main Street,49.249722,-123.104991
Paper Cone Desserts,4.5,3623 Main Street,49.249722,-123.104991
The Watson,5.0,3080 Main Street,49.249722,-123.104991
Dog Meister,5.0,2949 Main Street,49.249722,-123.104991
Corner 29,4.5,4488 Main Street,49.249722,-123.104991
Sushi Hil,4.5,3330 Main Street,49.249722,-123.104991
Piast Bakery,4.5,3280 Cambie Street,49.249722,-123.104991
Bloedel Conservatory,4.5,4600 Cambie Street,49.249722,-123.104991
Paragon Tea Room,4.5,3361 Cambie Street,49.249722,-123.104991
Published On Main,4.5,3593 Main Street,49.249722,-123.104991
Queen Elizabeth Park,4.5,4600 Cambie Street,49.249722,-123.104991
Trafiq Cafe & Bakery,4.5,4216 Main Street,49.249722,-123.104991
Lemonade Gluten Free Bakery,4.5,3385 Cambie Street,49.249722,-123.104991
Sweet Thea Bakery,5.0,4305 Main St,49.243375,-123.104978
Camion Cafe,5.0,,49.243375,-123.104978
Bonjour Banh Mi,4.5,5556 Cambie Street,49.243375,-123.104978
Ramen Kounotori,4.5,3950 Main Street,49.243375,-123.104978
BBQ Chicken,4.5,4470 Main Street,49.243375,-123.104978
Corner 29,4.5,4488 Main Street,49.243375,-123.104978
Bloedel Conservatory,4.5,4600 Cambie Street,49.243375,-123.104978
Queen Elizabeth Park,4.5,4600 Cambie Street,49.243375,-123.104978
Trafiq Cafe & Bakery,4.5,4216 Main Street,49.243375,-123.104978
Sula,4.5,4172 Main Street,49.243375,-123.104978
The Praguery,4.5,1000-7899 Templeton Station Rd,49.243375,-123.104978
East West Market,4.5,4169 Main Street,49.243375,-123.104978
The Shameful Tiki Room,4.5,4362 Main Street,49.243375,-123.104978
Alphabet City,4.5,4242 Main Street,49.243375,-123.104978
Sweet Thea Holiday,5.0,4305 Main Street,49.243375,-123.104978
Tea Thyme Cafe,5.0,4385 Main Street,49.243375,-123.104978
Grub,4.0,4328 Main Street,49.243375,-123.104978
Yum Sweet Shop,4.0,4150 Main Street,49.243375,-123.104978
MeetRice Noodle,4.0,4488 Main Street,49.243375,-123.104978
Rocky Mountain Flatbread,4.0,4186 Main Street,49.243375,-123.104978
WA-2!,5.0,1795 Powell Street,49.282087,-123.056909
Royal Palace Seafood,5.0,2163 East Hastings Street,49.282087,-123.056909
Angelove Bubble Tea,4.5,2228 E Hastings St,49.282087,-123.056909
Nonna's Cucina,4.5,2166 East Hastings Street,49.282087,-123.056909
Caffe La Tana,4.5,635 Commercial Drive,49.282087,-123.056909
Elephant,4.5,1879 Powell Street,49.282087,-123.056909
Odd Society Spirits,4.5,1725 Powell Street,49.282087,-123.056909
Mogu Fried Chicken,4.5,1012 Commercial Drive,49.282087,-123.056909
Yan Bakery,4.5,2070 East Hastings Street,49.282087,-123.056909
Absinthe Bistro,4.5,952 Commercial Drive,49.282087,-123.056909
