,names,ratings,locations,distances,latitude,longitude,price,popularity,total_photos,total_ratings
2068,Jericho Arts Centre,7.8,"1675 Discovery St, Vancouver BC V6R 4K5",844,49.271082,-123.191458,,0.9472785566580031,25.0,9.0
2069,The Wolf and Hound,8.1,"3617W Broadway W (btwn Dunbar & Alma), Vancouver BC V6R 2B8",906,49.271082,-123.191458,1.0,0.9641251351710269,36.0,47.0
2070,Breka Bakery & Cafe,8.4,"855 Davie St (at Hornby St), Vancouver BC V6Z 1B7",186,49.27808,-123.130557,2.0,0.9929616209140407,269.0,253.0
2071,Sushi Mugen,8.0,"903 Davie St, Vancouver BC V6Z 1B9",174,49.27808,-123.130557,2.0,0.9664206712071484,21.0,9.0
2072,Banana Leaf,8.2,"1043 Davie St (b/t Burrard & Thurlow), Vancouver BC V6E 1M5",197,49.27808,-123.130557,3.0,0.962455654417484,177.0,115.0
2073,Nando's,8.3,"828 Davie St (at Howe St.), Vancouver BC V6Z 2S2",229,49.27808,-123.130557,2.0,0.9667052417901387,119.0,138.0
2074,Thai Basil Restaurant,7.6,"1215 Thurlow St, Vancouver BC V6E 1X4",249,49.27808,-123.130557,1.0,0.9728709377549278,73.0,64.0
2075,Fritz European Fry House,8.2,"718 Davie St (Granville St.), Vancouver BC V6Z 1B6",304,49.27808,-123.130557,2.0,0.9823566238546034,217.0,156.0
2076,Samurai Japanese Restaurant,7.8,"1108 Davie St (btwn Bute & Thurlow), Vancouver BC V6E 1N1",288,49.27808,-123.130557,2.0,0.9739143632258921,150.0,157.0
2077,Cazba Restaurant,7.6,"1103 Davie St (at Thurlow St.), Vancouver BC V6E 1N2",287,49.27808,-123.130557,2.0,0.9483599248733661,134.0,126.0
2078,Cobs Bread,8.6,"1160 Davie St (between Thurlow and Bute), Vancouver BC V6E 1N1",397,49.27808,-123.130557,1.0,0.8521560964504563,27.0,26.0
2079,Gurkha Himalayan Kitchen,7.5,"1141 Davie St (btwn Thurlow & Bute), Vancouver BC V6E 1N2",365,49.27808,-123.130557,,0.977310238849576,38.0,24.0
2080,JJ Bean Coffee Roasters,7.8,"188 1st Ave W (at Columbia St), Vancouver BC V5Y 1A4",41,49.269969,-123.109623,1.0,0.96812809470509,64.0,70.0
2081,Hinge Park,7.5,"Columbia St (at Walter Harkwick Ave), Vancouver BC",96,49.269969,-123.109623,,0.9847470167517216,78.0,11.0
2082,The Flying Pig Olympic Village,7.4,"127 2nd Ave W (Quebec), Vancouver BC V5Y 1B8",155,49.269969,-123.109623,,0.9619623987403009,65.0,69.0
2083,Legacy Liquor Store,8.6,"1633 Manitoba St (Walter Hardwick Avenue), Vancouver BC V5Y 0B8",246,49.269969,-123.109623,,0.9762668133786117,131.0,104.0
2084,CRAFT Beer Market Vancouver,8.2,"85 1st Ave W (btwn Manitoba & Salt), Vancouver BC V5Y 0C4",248,49.269969,-123.109623,3.0,0.9835138775587638,885.0,578.0
2085,Terra Breads,8.8,"1605 Manitoba St (at Athletes Way), Vancouver BC V5Y 0B8",274,49.269969,-123.109623,1.0,0.9840450759803456,213.0,146.0
2086,Faculty Brewing Co,8.3,"1830 Ontario St (at E 2nd Ave), Vancouver BC V5T 2W6",396,49.269969,-123.109623,2.0,0.9526853977348182,118.0,58.0
2087,The Beaumont Studios,8.2,"316W 5th Ave W (near Alberta St), Vancouver BC V5Y 1J5",396,49.269969,-123.109623,,0.9728329950105291,35.0,20.0
2088,Argo Cafe,7.7,"1836 Ontario St (at 3rd Ave.), Vancouver BC V5T 2W6",399,49.269969,-123.109623,1.0,0.9318548310599306,43.0,36.0
2089,Seaside Seawall,9.4,"Quebec St, Vancouver BC",494,49.269969,-123.109623,,0.9989683836279333,168.0,94.0
2090,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",17,49.287528,-123.142139,,0.9894898598015595,339.0,45.0
2091,CRAFT Beer Market English Bay,8.2,"1795 Beach Ave, Vancouver BC V6G 1Y9",53,49.287528,-123.142139,,0.9915956821156874,33.0,12.0
2092,English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",113,49.287528,-123.142139,,0.9995067443228168,4715.0,959.0
2093,Cactus Club Cafe,8.6,"1790 Beach Ave (at Denman St), Vancouver BC V6G 0A8",98,49.287528,-123.142139,2.0,0.9767031549391968,705.0,334.0
2094,Starbucks,7.9,"1795 Davie St (at Denman St), Vancouver BC V6G 1W5",72,49.287528,-123.142139,2.0,0.9771394964997818,202.0,114.0
2095,Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",144,49.287528,-123.142139,1.0,0.9797196031188936,63.0,77.0
2096,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",169,49.287528,-123.142139,3.0,0.8665363965775644,85.0,56.0
2097,Eye Kandee Lingerie,8.9,"1685 Davie St (Bidwell St), West Vancouver BC V6G 1W1",256,49.287528,-123.142139,,0.6509457229041377,9.0,47.0
2098,Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",247,49.287528,-123.142139,,0.99151979662689,258.0,80.0
2099,The Inukshuk,9.1,"1700 Beach Ave, Vancouver BC",372,49.287528,-123.142139,,0.9938912181518089,607.0,78.0
2100,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",49,49.28803,-123.142135,,0.9894898598015595,339.0,45.0
2101,CRAFT Beer Market English Bay,8.2,"1795 Beach Ave, Vancouver BC V6G 1Y9",108,49.28803,-123.142135,,0.9915956821156874,33.0,12.0
2102,Starbucks,7.9,"1795 Davie St (at Denman St), Vancouver BC V6G 1W5",108,49.28803,-123.142135,2.0,0.9771394964997818,202.0,114.0
2103,Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",124,49.28803,-123.142135,1.0,0.9797196031188936,63.0,77.0
2104,English Bay Beach,9.5,"Beach Ave (btwn Gilford & Bidwell), Vancouver BC V6C 3C1",165,49.28803,-123.142135,,0.9995067443228168,4715.0,959.0
2105,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",147,49.28803,-123.142135,3.0,0.8665363965775644,85.0,56.0
2106,Cactus Club Cafe,8.6,"1790 Beach Ave (at Denman St), Vancouver BC V6G 0A8",149,49.28803,-123.142135,2.0,0.9767031549391968,705.0,334.0
2107,Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",231,49.28803,-123.142135,,0.99151979662689,258.0,80.0
2108,Eye Kandee Lingerie,8.9,"1685 Davie St (Bidwell St), West Vancouver BC V6G 1W1",297,49.28803,-123.142135,,0.6509457229041377,9.0,47.0
2109,Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",329,49.28803,-123.142135,,0.9468991292140161,37.0,31.0
2110,Indian Roti Kitchen,8.4,"2961 Cambie St, Vancouver BC V5Z 2V7",73,49.259579,-123.114769,2.0,0.9053897668418357,4.0,33.0
2111,Passion8 Dessert Cafe,8.0,"3010 Cambie St, Vancouver BC V5Z 2V9",129,49.259579,-123.114769,1.0,0.9468611864696174,28.0,32.0
2112,Vij's,8.9,"3106 Cambie St (at W 15th Ave), Vancouver BC V5Z 2W2",229,49.259579,-123.114769,2.0,0.9633093661664548,66.0,113.0
2113,Dutch Wooden Shoe Cafe,7.8,"3292 Cambie St (at W 17 Ave.), Vancouver BC V5Z 2W4",385,49.259579,-123.114769,1.0,0.9435981104513289,116.0,42.0
2114,Biercraft Bistro,8.1,"3305 Cambie St (at 17th Ave.), Vancouver BC V5Z 2W6",420,49.259579,-123.114769,3.0,0.8879171330462332,265.0,155.0
2115,Elysian Coffee Broadway,8.2,"590 Broadway W (at Ash St), Vancouver BC V5Z 1E9",439,49.259579,-123.114769,1.0,0.9569918992240709,171.0,199.0
2116,La Taqueria Pinche Taco Shop,8.5,"2450 Yukon St (at W Broadway), Vancouver BC V5Y 0A4",462,49.259579,-123.114769,2.0,0.9206048073457154,283.0,366.0
2117,Rain or Shine,8.8,"3382 Cambie St (18th Ave), Vancouver BC V5Z 2W5",494,49.259579,-123.114769,1.0,0.9739333345980915,99.0,78.0
2118,Whole Foods,8.5,"510 8th Ave W (at Cambie St), Vancouver BC V5Z 1C5",494,49.259579,-123.114769,3.0,0.9968507522149077,431.0,364.0
2119,Lemonade Gluten Free Bakery,8.2,"3385 Cambie St (W.17th and W.19th Ave), Vancouver BC V5Z 2W6",492,49.259579,-123.114769,1.0,0.8910474094591262,27.0,31.0
2120,Peaked Pies,8.5,"975 Denman St, Vancouver BC V6G 2M3",61,49.2890705989865,-123.138407369468,,0.9468991292140161,37.0,31.0
2121,Ayoub's Dried Fruits & Nuts,7.8,"986 Denman St, Vancouver BC V6G 2M1",44,49.2890705989865,-123.138407369468,,0.8984083018724744,44.0,18.0
2122,Brandon & Joanny's NOFRILLS Vancouver,7.8,"1030 Denman St (Nelson), Vancouver BC V6G 2M6",85,49.2890705989865,-123.138407369468,,0.99151979662689,258.0,80.0
2123,Banana Leaf,8.6,"1096 Denman St (btwn Comox & Pendrell St.), Vancouver BC V6G 2M8",150,49.2890705989865,-123.138407369468,3.0,0.8665363965775644,85.0,56.0
2124,Kingyo Izakaya 金魚居酒屋,8.9,"871 Denman St (btwn Haro & Barclay), Vancouver BC V6G 2L9",190,49.2890705989865,-123.138407369468,3.0,0.9700631746694238,790.0,379.0
2125,Delany's Coffee House,8.1,"1105 Denman St (at Comox St.), Vancouver BC V6G 2M7",176,49.2890705989865,-123.138407369468,1.0,0.9797196031188936,63.0,77.0
2126,Khaghan Restaurant,7.8,"851 Denman St, Vancouver BC V6G 2L9",219,49.2890705989865,-123.138407369468,,0.9342641953292482,13.0,10.0
2127,Cardero Bottega,8.7,"1016 Cardero St (at Comox St.), Vancouver BC V6G 2H1",294,49.2890705989865,-123.138407369468,1.0,0.9621710838344938,41.0,48.0
2128,A-maze-ing Laughter,8.4,"1800 Morton Ave (at Denman), Vancouver BC",302,49.2890705989865,-123.138407369468,,0.9894898598015595,339.0,45.0
2129,Aria Market,8.5,"837 Bidwell St (Robson), Vancouver BC V6G 2J7",325,49.2890705989865,-123.138407369468,,0.9937584185464134,17.0,15.0
2130,49th Parallel Café & Lucky's Doughnuts - THURLOW,8.9,"689 Thurlow St, Vancouver BC V6E 0A1",222,49.287782,-123.12395,1.0,0.9930754491472368,157.0,122.0
2131,Coal Harbour Gifts,9.2,"555 Hastings St W (Jervis St), Vancouver BC V6B 4N6",251,49.287782,-123.12395,,0.9967179526095122,294.0,89.0
2132,BC Liquor Store,8.2,"768 Bute St (at Alberni), Vancouver BC V6E 4H6",216,49.287782,-123.12395,,0.9905901993891219,312.0,97.0
2133,Muji 無印良品,9.0,"1125 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",287,49.287782,-123.12395,,0.9870615241600424,66.0,41.0
2134,Konbiniya,8.8,"1238 Robson St (btw Bute St. & Jervis St.), Vancouver BC V6E 1C1",295,49.287782,-123.12395,,0.9884274629583958,143.0,96.0
2135,Ladurée,8.6,"1141 Robson St (btwn Thurlow & Bute), Vancouver BC V6E 1B5",291,49.287782,-123.12395,1.0,0.9570677847128682,107.0,50.0
2136,Joe Fortes Seafood & Chop House,8.9,"777 Thurlow St (Robson St), Vancouver BC V6E 3V5",309,49.287782,-123.12395,3.0,0.9862647265276697,819.0,533.0
2137,Breka Bakery & Cafe,8.5,"812 Bute St (at Robson St), Vancouver BC V6E 1Y4",316,49.287782,-123.12395,2.0,0.9947639012729791,378.0,284.0
2138,Thierry,8.6,"1059 Alberni St (btwn Burrard & Thurlow), Vancouver BC V6E 1A1",329,49.287782,-123.12395,3.0,0.9749957314412552,1029.0,480.0
2139,Zefferelli's,8.2,"1136 Robson St (btwn Bute and Thurlow), Vancouver BC V6E 1B2",310,49.287782,-123.12395,2.0,0.9635559940050464,77.0,79.0
2140,Vancouver Lookout,8.5,"555 Hastings St W (Harbour Centre), Vancouver BC V6B 4N6",54,49.28512,-123.11242,,0.9844814175409308,632.0,193.0
2141,Miku,9.0,"200 Granville St (West Cordova Street), Vancouver BC V6C 1S4",179,49.28512,-123.11242,3.0,0.9971163514256987,989.0,615.0
2142,Granville Square,8.2,"200 Granville St (at W Cordova St), Vancouver BC V6C 1S4",154,49.28512,-123.11242,,0.9918802526986777,98.0,29.0
2143,Breka Bakery & Café,8.6,"740 Hastings St W, Vancouver BC V6C 1A3",176,49.28512,-123.11242,1.0,0.9956365843941493,48.0,10.0
2144,Timbertrain Coffee Roasters,8.8,"311W Cordova St W (btwn Homer & Cambie), Vancouver BC V6B 1E5",246,49.28512,-123.11242,2.0,0.9452865625770712,281.0,314.0
2145,Baghdad Cafe,8.4,"548 Seymour St, Vancouver BC V6B 3J5",237,49.28512,-123.11242,1.0,0.9670846692341257,39.0,57.0
2146,Finch's Tea & Coffee House,9.0,"353 Pender St W (at Homer St), Vancouver BC V6B 1T3",268,49.28512,-123.11242,2.0,0.9556259604257176,208.0,179.0
2147,Gastown Steam Clock,8.7,"305 Water St (at Cambie St), Vancouver BC V6B 1B8",264,49.28512,-123.11242,,0.997514750241885,1262.0,496.0
2148,La Taqueria,8.9,"322 Hastings St W (btwn Homer & Hamilton), Vancouver BC V6B 1K6",274,49.28512,-123.11242,2.0,0.9544876780937566,169.0,212.0
2149,Kokoro Tokyo Mazesoba,8.8,"551 Seymour St, Vancouver BC V6B 3H6",276,49.28512,-123.11242,1.0,0.9792453188139099,90.0,40.0
2150,Starbucks,6.8,"2101 Lahb Ave (at Arbutus Street), Vancouver BC V6L 0B9",84,49.247854,-123.153422,1.0,0.8896435279163742,,0.0
2151,Quilchena Park,7.9,"W 33rd Ave (at Valley Dr), Vancouver BC",336,49.247854,-123.153422,,0.9725484244275389,37.0,13.0
2152,Safeway,,"2101 Lahb Ave (Arbutus St.), Vancouver BC V6L 0B9",129,49.247854,-123.153422,,0.9969266377037052,,
2153,Subway,6.5,"4665 Arbutus St, Vancouver BC V6J 4A3",368,49.247854,-123.153422,1.0,0.818216311585817,1.0,1.0
2154,Safeway Pharmacy Arbutus,,"2101 Lahb Ave, Vancouver BC V6L 0B9",303,49.247854,-123.153422,,0.9144391113809262,,
2155,Arbutus Village Park,,,424,49.247854,-123.153422,,0.9754889871184382,,
2156,Price Stucco Projects,,"3584 East Blvd, Vancouver BC V6J 4A9",654,49.247854,-123.153422,,0.1804177496158297,,
2157,Shaughnessy Elementary School,,"4250 Marguerite St, Vancouver BC V6J 4G3",693,49.247854,-123.153422,,0.9723587107055454,,
2158,Trafalgar Park,,"Trafalgar St (West 23rd Avenue), Vancouver BC",745,49.247854,-123.153422,,0.9912921401604978,,
2159,Canuck Place Children's Hospice,,"1690 Matthew's Ave (east of Marguerite St.), Vancouver BC V6J 2T2",869,49.247854,-123.153422,,0.8226176699360664,,
2160,The Beaumont Studios,8.2,"316W 5th Ave W (near Alberta St), Vancouver BC V5Y 1J5",147,49.265939,-123.1129,,0.9728329950105291,35.0,20.0
2161,Menchies Frozen Yogurt,8.2,"2315 Cambie St (at W 7th Ave), Vancouver BC V5Z 2T9",201,49.265939,-123.1129,1.0,0.9200166948075355,225.0,69.0
2162,La Taqueria Pinche Taco Shop,8.5,"2450 Yukon St (at W Broadway), Vancouver BC V5Y 0A4",267,49.265939,-123.1129,2.0,0.9206048073457154,283.0,366.0
2163,Whole Foods,8.5,"510 8th Ave W (at Cambie St), Vancouver BC V5Z 1C5",275,49.265939,-123.1129,3.0,0.9968507522149077,431.0,364.0
2164,Caffe Cittadella,8.6,"2310 Ash St (at W 7th Ave), Vancouver BC V5Z 3C2",345,49.265939,-123.1129,2.0,0.9546204776991519,137.0,81.0
2165,Milano Coffee,8.8,"156 8th Ave W (btwn Columbia & Manitoba St), Vancouver BC V5Y 1N2",381,49.265939,-123.1129,2.0,0.9766652121947981,139.0,123.0
2166,Jonathan Rogers Park,7.9,"110 7th Ave W, Vancouver BC V5Y 1L7",409,49.265939,-123.1129,,0.9845762744019275,59.0,25.0
2167,Elysian Coffee Broadway,8.2,"590 Broadway W (at Ash St), Vancouver BC V5Z 1E9",445,49.265939,-123.1129,1.0,0.9569918992240709,171.0,199.0
2168,Cactus Club Cafe Broadway + Ash,7.6,"575 West Broadway (at Ash St), Vancouver BC V5Z 1E6",423,49.265939,-123.1129,3.0,0.9830965073703781,107.0,96.0
2169,The Juice Truck,8.8,"28 5th Ave W (btwn Manitoba & Ontario), Vancouver BC V5Y 1H5",537,49.265939,-123.1129,1.0,0.9066987915235909,26.0,38.0
2170,Biltmore Cabaret,8.2,"2755 Prince Edward St (at E 12th Ave), Vancouver BC V5T 0A9",116,49.261122,-123.097571,,0.9638215932158373,163.0,127.0
2171,Sushiyama,8.3,"371 Broadway E (Brunswick St), Vancouver BC V5T 1W5",199,49.261122,-123.097571,2.0,0.9637077649826412,89.0,127.0
2172,The Cascade Room,8.6,"2616 Main St (at 10th Ave), Vancouver BC V5T 3E6",249,49.261122,-123.097571,2.0,0.9292367816964201,140.0,200.0
2173,Dude Chilling Park,8.9,"400 E 8th Ave (at Guelph Park), Vancouver BC",295,49.261122,-123.097571,,0.9825653089487962,81.0,33.0
2174,La Petite Cuillere,8.6,"55 Kingsway (at 8th Ave.), Vancouver BC V5T 3J1",316,49.261122,-123.097571,2.0,0.9030373166891161,54.0,25.0
2175,Sing Sing Beer Bar,7.5,"2718 Main St, Vancouver BC V5T 3E8",244,49.261122,-123.097571,,0.9848987877293165,25.0,16.0
2176,Bean Around the World,7.9,"2528 Main St (at East Broadway), Vancouver BC V5T 3E4",286,49.261122,-123.097571,1.0,0.9316461459657377,29.0,32.0
2177,49th Parallel Coffee Roast,8.6,"2902 Main St (at E 13th Ave), Vancouver BC V5T 3G3",330,49.261122,-123.097571,2.0,0.9715429417009732,900.0,562.0
2178,Pulpfiction Books,8.9,"2422 Main St, Vancouver BC V5T 3E2",354,49.261122,-123.097571,,0.9258788488171349,15.0,43.0
2179,Fable Diner,8.4,"151 Broadway E (Main), Vancouver BC V5T 1W1",361,49.261122,-123.097571,2.0,0.9350420215894215,65.0,71.0
2180,The Beaumont Studios,8.2,"316W 5th Ave W (near Alberta St), Vancouver BC V5Y 1J5",198,49.267725,-123.11311,,0.9728329950105291,35.0,20.0
2181,Menchies Frozen Yogurt,8.2,"2315 Cambie St (at W 7th Ave), Vancouver BC V5Z 2T9",356,49.267725,-123.11311,1.0,0.9200166948075355,225.0,69.0
2182,Whole Foods,8.5,"510 8th Ave W (at Cambie St), Vancouver BC V5Z 1C5",441,49.267725,-123.11311,3.0,0.9968507522149077,431.0,364.0
2183,Caffe Cittadella,8.6,"2310 Ash St (at W 7th Ave), Vancouver BC V5Z 3C2",445,49.267725,-123.11311,2.0,0.9546204776991519,137.0,81.0
2184,JJ Bean Coffee Roasters,7.8,"188 1st Ave W (at Columbia St), Vancouver BC V5Y 1A4",395,49.267725,-123.11311,1.0,0.96812809470509,64.0,70.0
2185,La Taqueria Pinche Taco Shop,8.5,"2450 Yukon St (at W Broadway), Vancouver BC V5Y 0A4",466,49.267725,-123.11311,2.0,0.9206048073457154,283.0,366.0
2186,Hinge Park,7.5,"Columbia St (at Walter Harkwick Ave), Vancouver BC",427,49.267725,-123.11311,,0.9847470167517216,78.0,11.0
2187,Milano Coffee,8.8,"156 8th Ave W (btwn Columbia & Manitoba St), Vancouver BC V5Y 1N2",537,49.267725,-123.11311,2.0,0.9766652121947981,139.0,123.0
2188,The Flying Pig Olympic Village,7.4,"127 2nd Ave W (Quebec), Vancouver BC V5Y 1B8",434,49.267725,-123.11311,,0.9619623987403009,65.0,69.0
2189,Aperture Coffee Bar,8.4,"243 West Broadway (at Alberta St), Vancouver BC V5Y 1P5",533,49.267725,-123.11311,1.0,0.9155773937128873,72.0,94.0
2190,Bloedel Floral Conservatory,9.0,"33rd Ave, Vancouver BC V5K 1A1",387,49.245135,-123.116098,,0.9928288213086452,332.0,80.0
2191,Queen Elizabeth Botanical Gardens,8.8,"4600 Cambie St (at Queen Elizabeth Park), Vancouver BC",385,49.245135,-123.116098,,0.9697406613420348,60.0,20.0
2192,Queen Elizabeth Park,9.4,"4600 Cambie St, Vancouver BC V5Z 2Z1",443,49.245135,-123.116098,,0.9997533721614085,842.0,351.0
2193,Seasons in the Park,8.7,"33rd Ave W (Cambie Street), Vancouver BC V5Y 2M5",453,49.245135,-123.116098,3.0,0.9845193602853295,367.0,162.0
2194,Queen Elizabeth Park Fountains,7.4,"4600 Cambie St (at Queen Elizabeth Park), Vancouver BC",436,49.245135,-123.116098,,0.9051051962588454,68.0,14.0
2195,Scotiabank Field at Nat Bailey Stadium,8.5,"4601 Ontario St, Vancouver BC V5V 3H4",753,49.245135,-123.116098,,0.9969645804481038,502.0,126.0
2196,Vancouver Winter Farmers Market,8.9,"4601 Ontario St (at E 30th Ave), Vancouver BC V5V 3H4",790,49.245135,-123.116098,,0.8651704577792112,79.0,37.0
2197,Queen Elizabeth Pitch & Putt,7.7,"Cambie St & W 33rd Ave (Cambie), Vancouver BC V5Y 2M1",756,49.245135,-123.116098,,0.9362941321545788,38.0,13.0
2198,Second Cup Coffee Co,6.4,"4500 Oak St (in BC Childrens & Womens Hospital), Vancouver BC V6H 3N1",599,49.245135,-123.116098,1.0,0.9459505606040485,11.0,9.0
2199,Arcannabis 41st,,"1353 41st Ave E, Vancouver BC V5W 1R7",563,49.245135,-123.116098,,0.4967084669234126,,
2200,George Wainborn Park,9.0,"450 Beach Cres (at Richards St.), Vancouver BC V6Z 3E5",209,49.274232,-123.129998,,0.9968886949593064,247.0,76.0
2201,Ancora Waterfront Dining and Patio,8.7,"1600 Howe St, Vancouver BC V6Z 2L9",215,49.274232,-123.129998,3.0,0.956783214129878,74.0,44.0
2202,Matchstick Coffee Roasters,8.6,"1328 Richards St (btwn Drake & Pacific), Vancouver BC V6B 3G6",255,49.274232,-123.129998,1.0,0.9927719071920472,47.0,39.0
2203,False Creek Seawall,9.3,"1689 Johnston St (Anderson), Vancouver BC V6H 3R9",322,49.274232,-123.129998,,0.9986880108087324,403.0,86.0
2204,The Sandbar Seafood Restaurant,8.2,"1535 Johnston St (Granville Island), Vancouver BC V6H 3R9",363,49.274232,-123.129998,2.0,0.9839881618637476,457.0,348.0
2205,Granville Island Public Market,9.1,"1689 Johnston St (at Johnston St), Vancouver BC V6H 3R9",429,49.274232,-123.129998,,0.9996964580448103,2427.0,1683.0
2206,Fritz European Fry House,8.2,"718 Davie St (Granville St.), Vancouver BC V6Z 1B6",429,49.274232,-123.129998,2.0,0.9823566238546034,217.0,156.0
2207,A Bread Affair,8.8,"1680 Johnston St (at Duranleau St), Vancouver BC V6H 3S2",470,49.274232,-123.129998,1.0,0.9753182447686441,62.0,48.0
2208,David Lam Park,9.3,"1300 Pacific Blvd, Vancouver BC V6Z 0A9",485,49.274232,-123.129998,,0.9986909753182448,656.0,194.0
2209,Nando's,8.3,"828 Davie St (at Howe St.), Vancouver BC V6Z 2S2",458,49.274232,-123.129998,2.0,0.9667052417901387,119.0,138.0
2210,Pizzeria Bufala,8.0,"5395 West Blvd (at W 38th Ave), Vancouver BC V6M 3W4",86,49.238105,-123.154966,1.0,0.9490239229003434,47.0,38.0
2211,White Spot,7.4,"5367 West Blvd (37th), Vancouver BC V6M 3W4",63,49.238105,-123.154966,2.0,0.9458746751152511,37.0,26.0
2212,Secret Garden Tea Co,7.7,"2138 40th Ave W, Vancouver BC V6M 1W5",242,49.238105,-123.154966,2.0,0.9520403710800402,108.0,56.0
2213,Honolulu Coffee,8.1,"2098W 41st Ave E (East Boulevard), Vancouver BC V6M 1Y8",408,49.238105,-123.154966,1.0,0.9554931608203221,86.0,9.0
2214,Golden Ocean Seafood Restaurant,8.2,"2046 41 St Ave W, Vancouver BC V6M 1Y8",416,49.238105,-123.154966,1.0,0.9763996129840071,194.0,48.0
2215,Ajisai Sushi Bar,8.7,"2081 42nd Ave W, Vancouver BC V6M 2B4",468,49.238105,-123.154966,2.0,0.9336001973022708,139.0,106.0
2216,Baan Wasana Thai Restaurant,7.5,"2143W 41st Ave W, Vancouver BC V6M 1Z6",400,49.238105,-123.154966,2.0,0.9314374608715449,26.0,14.0
2217,London Drugs,7.7,"2091 42nd Ave W (East Blvd.), Vancouver BC V6M 2B4",487,49.238105,-123.154966,,0.9907799131111154,17.0,44.0
2218,Minerva Pizza & Steak House,8.3,"2411W 41st Ave W (Balsam), Vancouver BC V6M 2A5",623,49.238105,-123.154966,3.0,0.9774240670827721,37.0,22.0
2219,Quilchena Park,7.9,"W 33rd Ave (at Valley Dr), Vancouver BC",833,49.238105,-123.154966,,0.9725484244275389,37.0,13.0
2220,Second Cup Coffee Co,6.4,"4500 Oak St (in BC Childrens & Womens Hospital), Vancouver BC V6H 3N1",127,49.246243,-123.124373,1.0,0.9459505606040485,11.0,9.0
2221,Dragon Ball Tea House,7.8,"1007 King Edward Ave W (btwn Oak & Osler St), Vancouver BC V6H 1Z3",401,49.246243,-123.124373,2.0,0.9430099979131491,78.0,146.0
2222,Osaka Sushi,6.3,"960 King Edward Ave W, Vancouver BC V5Z 2E2",274,49.246243,-123.124373,2.0,0.9427633700745575,13.0,20.0
2223,City1Cafe,6.1,"954 King Edward Ave W, Vancouver BC V5Z 2E2",269,49.246243,-123.124373,2.0,0.9243801104133862,20.0,16.0
2224,BC Women's Cafeteria,,"4490 Oak St (in BC Women's & Children's Hospital), Vancouver BC V6H 3V5",243,49.246243,-123.124373,,0.8755477983722563,,
2225,Safeway King Edward,6.0,"990 King Edward Ave W (at Oak), Vancouver BC V5Z 2E2",291,49.246243,-123.124373,,0.9972681224032934,24.0,66.0
